,run,item,D1,D2,D3,D4
9631,601,15,1.0,0.0,1.0,0.0
9632,602,0,1.0,0.0,1.0,1.0
9633,602,1,1.0,0.0,1.0,0.0
9634,602,2,1.0,0.0,1.0,0.0
9635,602,3,1.0,0.0,1.0,1.0
9636,602,4,1.0,1.0,0.0,1.0
9637,602,5,1.0,0.0,1.0,1.0
9638,602,6,1.0,1.0,0.0,1.0
9639,602,7,1.0,1.0,0.0,0.0
9640,602,8,1.0,1.0,0.0,0.0
9641,602,9,1.0,0.0,1.0,1.0
9642,602,10,1.0,0.0,1.0,1.0
9643,602,11,1.0,0.0,1.0,0.0
9644,602,12,1.0,0.0,0.0,1.0
9645,602,13,1.0,0.0,1.0,0.0
9646,602,14,1.0,1.0,0.0,1.0
9647,602,15,1.0,0.0,0.0,1.0
9648,603,0,1.0,0.0,1.0,0.0
9649,603,1,1.0,0.0,1.0,0.0
9650,603,2,1.0,0.0,1.0,0.0
9651,603,3,0.0,1.0,1.0,1.0
9652,603,4,1.0,0.0,1.0,1.0
9653,603,5,0.0,1.0,1.0,1.0
9654,603,6,1.0,0.0,1.0,1.0
9655,603,7,0.0,1.0,1.0,1.0
9656,603,8,0.0,0.0,1.0,1.0
9657,603,9,0.0,1.0,1.0,1.0
9658,603,10,0.0,1.0,1.0,0.0
9659,603,11,1.0,0.0,1.0,0.0
9660,603,12,1.0,0.0,0.0,1.0
9661,603,13,0.0,1.0,1.0,1.0
9662,603,14,1.0,0.0,1.0,1.0
9663,603,15,1.0,1.0,0.0,1.0
9664,604,0,0.0,0.0,1.0,0.0
9665,604,1,1.0,0.0,1.0,1.0
9666,604,2,1.0,0.0,1.0,0.0
9667,604,3,1.0,0.0,1.0,1.0
9668,604,4,1.0,0.0,1.0,1.0
9669,604,5,0.0,0.0,1.0,1.0
9670,604,6,1.0,0.0,1.0,1.0
9671,604,7,1.0,0.0,1.0,0.0
9672,604,8,1.0,0.0,0.0,1.0
9673,604,9,1.0,0.0,1.0,1.0
9674,604,10,1.0,0.0,1.0,1.0
9675,604,11,1.0,0.0,1.0,0.0
9676,604,12,1.0,0.0,0.0,1.0
9677,604,13,1.0,0.0,1.0,1.0
9678,604,14,1.0,0.0,1.0,1.0
9679,604,15,0.0,0.0,1.0,1.0
9680,605,0,1.0,0.0,1.0,0.0
9681,605,1,1.0,0.0,1.0,0.0
9682,605,2,1.0,0.0,1.0,0.0
9683,605,3,1.0,0.0,1.0,1.0
9684,605,4,1.0,1.0,0.0,1.0
9685,605,5,1.0,0.0,1.0,1.0
9686,605,6,1.0,0.0,0.0,1.0
9687,605,7,0.0,1.0,1.0,1.0
9688,605,8,1.0,0.0,1.0,0.0
9689,605,9,1.0,0.0,1.0,1.0
9690,605,10,1.0,0.0,1.0,1.0
9691,605,11,1.0,0.0,1.0,0.0
9692,605,12,1.0,0.0,0.0,1.0
9693,605,13,1.0,1.0,1.0,1.0
9694,605,14,1.0,0.0,1.0,1.0
9695,605,15,0.0,0.0,1.0,1.0
9696,606,0,1.0,0.0,1.0,0.0
9697,606,1,1.0,0.0,1.0,0.0
9698,606,2,0.0,0.0,1.0,1.0
9699,606,3,1.0,0.0,1.0,1.0
9700,606,4,1.0,0.0,1.0,1.0
9701,606,5,1.0,0.0,1.0,1.0
9702,606,6,1.0,0.0,1.0,1.0
9703,606,7,1.0,0.0,1.0,0.0
9704,606,8,1.0,0.0,1.0,0.0
9705,606,9,1.0,0.0,1.0,1.0
9706,606,10,1.0,0.0,1.0,1.0
9707,606,11,1.0,0.0,1.0,0.0
9708,606,12,1.0,0.0,0.0,1.0
9709,606,13,1.0,0.0,1.0,1.0
9710,606,14,1.0,0.0,1.0,1.0
9711,606,15,1.0,0.0,1.0,0.0
9712,607,0,1.0,0.0,1.0,0.0
9713,607,1,1.0,0.0,1.0,0.0
9714,607,2,1.0,0.0,1.0,0.0
9715,607,3,1.0,0.0,1.0,1.0
9716,607,4,1.0,0.0,1.0,1.0
9717,607,5,1.0,0.0,1.0,1.0
9718,607,6,1.0,0.0,1.0,1.0
9719,607,7,1.0,0.0,1.0,1.0
9720,607,8,1.0,0.0,0.0,1.0
9721,607,9,1.0,0.0,1.0,1.0
9722,607,10,1.0,0.0,1.0,1.0
9723,607,11,1.0,0.0,0.0,1.0
9724,607,12,1.0,0.0,1.0,1.0
9725,607,13,1.0,0.0,1.0,0.0
9726,607,14,1.0,0.0,1.0,1.0
9727,607,15,0.0,0.0,1.0,1.0
9728,608,0,1.0,0.0,1.0,0.0
9729,608,1,1.0,0.0,1.0,0.0
9730,608,2,0.0,1.0,1.0,0.0
9731,608,3,1.0,0.0,1.0,1.0
9732,608,4,0.0,0.0,1.0,0.0
9733,608,5,0.0,0.0,1.0,1.0
9734,608,6,1.0,0.0,1.0,1.0
9735,608,7,1.0,0.0,1.0,1.0
9736,608,8,1.0,0.0,1.0,0.0
9737,608,9,1.0,0.0,1.0,1.0
9738,608,10,0.0,0.0,1.0,1.0
9739,608,11,1.0,0.0,1.0,0.0
9740,608,12,1.0,0.0,0.0,1.0
9741,608,13,1.0,0.0,1.0,1.0
9742,608,14,1.0,0.0,1.0,1.0
9743,608,15,0.0,1.0,1.0,1.0
9744,609,0,1.0,0.0,1.0,0.0
9745,609,1,1.0,0.0,1.0,0.0
9746,609,2,1.0,0.0,1.0,0.0
9747,609,3,1.0,0.0,1.0,1.0
9748,609,4,1.0,0.0,1.0,1.0
9749,609,5,1.0,0.0,1.0,1.0
9750,609,6,1.0,0.0,0.0,1.0
9751,609,7,1.0,1.0,0.0,1.0
9752,609,8,1.0,0.0,0.0,1.0
9753,609,9,1.0,0.0,1.0,1.0
9754,609,10,0.0,0.0,1.0,1.0
9755,609,11,1.0,0.0,1.0,0.0
9756,609,12,1.0,0.0,0.0,1.0
9757,609,13,1.0,1.0,0.0,1.0
9758,609,14,1.0,1.0,0.0,1.0
9759,609,15,1.0,0.0,0.0,1.0
9760,610,0,1.0,0.0,1.0,0.0
9761,610,1,1.0,0.0,1.0,0.0
9762,610,2,1.0,0.0,1.0,0.0
9763,610,3,1.0,0.0,1.0,1.0
9764,610,4,1.0,1.0,0.0,1.0
9765,610,5,1.0,0.0,1.0,1.0
9766,610,6,1.0,0.0,0.0,1.0
9767,610,7,1.0,1.0,0.0,0.0
9768,610,8,1.0,0.0,0.0,1.0
9769,610,9,1.0,0.0,0.0,1.0
9770,610,10,1.0,1.0,0.0,0.0
9771,610,11,1.0,0.0,1.0,0.0
9772,610,12,1.0,1.0,0.0,0.0
9773,610,13,1.0,1.0,0.0,1.0
9774,610,14,1.0,1.0,0.0,0.0
9775,610,15,1.0,1.0,0.0,1.0
9776,611,0,1.0,0.0,1.0,0.0
9777,611,1,1.0,0.0,1.0,0.0
9778,611,2,1.0,0.0,1.0,0.0
9779,611,3,1.0,0.0,1.0,1.0
9780,611,4,0.0,0.0,1.0,1.0
9781,611,5,1.0,0.0,1.0,1.0
9782,611,6,1.0,0.0,1.0,1.0
9783,611,7,1.0,0.0,1.0,0.0
9784,611,8,1.0,0.0,1.0,0.0
9785,611,9,1.0,0.0,1.0,1.0
9786,611,10,0.0,0.0,1.0,1.0
9787,611,11,1.0,0.0,1.0,0.0
9788,611,12,1.0,1.0,0.0,1.0
9789,611,13,1.0,0.0,1.0,0.0
9790,611,14,1.0,0.0,1.0,1.0
9791,611,15,1.0,0.0,1.0,0.0
9792,612,0,1.0,0.0,1.0,1.0
9793,612,1,1.0,0.0,1.0,0.0
9794,612,2,1.0,0.0,1.0,0.0
9795,612,3,1.0,0.0,1.0,1.0
9796,612,4,1.0,0.0,1.0,1.0
9797,612,5,1.0,0.0,1.0,1.0
9798,612,6,1.0,0.0,0.0,1.0
9799,612,7,1.0,0.0,1.0,0.0
9800,612,8,1.0,0.0,0.0,1.0
9801,612,9,1.0,0.0,1.0,1.0
9802,612,10,1.0,0.0,1.0,1.0
9803,612,11,1.0,0.0,1.0,0.0
9804,612,12,1.0,0.0,0.0,1.0
9805,612,13,1.0,0.0,1.0,1.0
9806,612,14,1.0,0.0,1.0,1.0
9807,612,15,1.0,0.0,1.0,0.0
9808,613,0,1.0,0.0,1.0,0.0
9809,613,1,1.0,0.0,1.0,0.0
9810,613,2,1.0,1.0,0.0,1.0
9811,613,3,1.0,0.0,1.0,1.0
9812,613,4,1.0,0.0,1.0,1.0
9813,613,5,1.0,0.0,1.0,1.0
9814,613,6,1.0,0.0,0.0,1.0
9815,613,7,1.0,1.0,0.0,0.0
9816,613,8,0.0,0.0,1.0,1.0
9817,613,9,1.0,0.0,1.0,1.0
9818,613,10,1.0,0.0,1.0,1.0
9819,613,11,1.0,0.0,1.0,0.0
9820,613,12,0.0,1.0,1.0,0.0
9821,613,13,1.0,1.0,0.0,1.0
9822,613,14,1.0,0.0,1.0,1.0
9823,613,15,0.0,1.0,1.0,1.0
9824,614,0,1.0,0.0,1.0,0.0
9825,614,1,1.0,0.0,1.0,1.0
9826,614,2,1.0,0.0,1.0,0.0
9827,614,3,1.0,0.0,1.0,1.0
9828,614,4,1.0,0.0,1.0,1.0
9829,614,5,0.0,0.0,1.0,1.0
9830,614,6,1.0,0.0,1.0,1.0
9831,614,7,1.0,0.0,1.0,1.0
9832,614,8,0.0,0.0,1.0,1.0
9833,614,9,1.0,0.0,1.0,1.0
9834,614,10,1.0,0.0,1.0,1.0
9835,614,11,1.0,0.0,1.0,0.0
9836,614,12,1.0,0.0,1.0,1.0
9837,614,13,1.0,0.0,1.0,0.0
9838,614,14,1.0,0.0,1.0,1.0
9839,614,15,0.0,0.0,1.0,1.0
9840,615,0,1.0,0.0,1.0,0.0
9841,615,1,1.0,0.0,1.0,0.0
9842,615,2,1.0,0.0,1.0,0.0
9843,615,3,1.0,0.0,0.0,1.0
9844,615,4,1.0,1.0,1.0,1.0
9845,615,5,1.0,0.0,1.0,1.0
9846,615,6,1.0,0.0,1.0,1.0
9847,615,7,1.0,1.0,0.0,0.0
9848,615,8,1.0,0.0,1.0,0.0
9849,615,9,1.0,0.0,1.0,1.0
9850,615,10,1.0,0.0,1.0,1.0
9851,615,11,1.0,0.0,1.0,0.0
9852,615,12,1.0,1.0,0.0,0.0
9853,615,13,1.0,1.0,1.0,1.0
9854,615,14,1.0,1.0,1.0,1.0
9855,615,15,1.0,1.0,0.0,1.0
9856,616,0,1.0,0.0,1.0,0.0
9857,616,1,1.0,0.0,1.0,0.0
9858,616,2,1.0,0.0,1.0,0.0
9859,616,3,1.0,0.0,1.0,1.0
9860,616,4,1.0,0.0,1.0,1.0
9861,616,5,1.0,0.0,1.0,1.0
9862,616,6,1.0,0.0,1.0,1.0
9863,616,7,1.0,0.0,1.0,0.0
9864,616,8,1.0,0.0,1.0,0.0
9865,616,9,1.0,0.0,1.0,1.0
9866,616,10,1.0,0.0,1.0,1.0
9867,616,11,1.0,0.0,1.0,0.0
9868,616,12,1.0,0.0,1.0,1.0
9869,616,13,1.0,0.0,1.0,0.0
9870,616,14,1.0,0.0,1.0,1.0
9871,616,15,1.0,0.0,1.0,0.0
9872,617,0,0.0,1.0,1.0,1.0
9873,617,1,1.0,1.0,0.0,0.0
9874,617,2,1.0,1.0,0.0,0.0
9875,617,3,0.0,1.0,0.0,1.0
9876,617,4,1.0,0.0,1.0,1.0
9877,617,5,1.0,1.0,0.0,1.0
9878,617,6,1.0,0.0,1.0,1.0
9879,617,7,1.0,0.0,1.0,1.0
9880,617,8,1.0,0.0,1.0,0.0
9881,617,9,1.0,1.0,1.0,0.0
9882,617,10,1.0,1.0,1.0,1.0
9883,617,11,1.0,0.0,0.0,1.0
9884,617,12,1.0,0.0,1.0,1.0
9885,617,13,1.0,0.0,1.0,0.0
9886,617,14,1.0,0.0,1.0,1.0
9887,617,15,1.0,0.0,1.0,0.0
9888,618,0,1.0,0.0,1.0,1.0
9889,618,1,1.0,0.0,1.0,0.0
9890,618,2,0.0,0.0,1.0,1.0
9891,618,3,1.0,0.0,0.0,1.0
9892,618,4,1.0,0.0,1.0,1.0
9893,618,5,0.0,0.0,1.0,1.0
9894,618,6,1.0,0.0,1.0,1.0
9895,618,7,1.0,0.0,1.0,1.0
9896,618,8,1.0,0.0,0.0,1.0
9897,618,9,1.0,0.0,1.0,1.0
9898,618,10,0.0,0.0,1.0,1.0
9899,618,11,1.0,0.0,1.0,0.0
9900,618,12,1.0,0.0,0.0,1.0
9901,618,13,1.0,0.0,1.0,1.0
9902,618,14,1.0,0.0,1.0,1.0
9903,618,15,0.0,0.0,1.0,1.0
9904,619,0,1.0,0.0,1.0,0.0
9905,619,1,1.0,0.0,1.0,0.0
9906,619,2,1.0,0.0,1.0,0.0
9907,619,3,1.0,0.0,1.0,1.0
9908,619,4,1.0,0.0,1.0,1.0
9909,619,5,1.0,0.0,1.0,1.0
9910,619,6,1.0,0.0,1.0,1.0
9911,619,7,1.0,0.0,1.0,1.0
9912,619,8,1.0,0.0,1.0,0.0
9913,619,9,1.0,0.0,1.0,1.0
9914,619,10,1.0,0.0,1.0,1.0
9915,619,11,1.0,0.0,1.0,0.0
9916,619,12,1.0,0.0,0.0,1.0
9917,619,13,1.0,0.0,1.0,1.0
9918,619,14,1.0,0.0,1.0,1.0
9919,619,15,1.0,0.0,1.0,0.0
9920,620,0,1.0,0.0,1.0,0.0
9921,620,1,1.0,0.0,1.0,0.0
9922,620,2,1.0,0.0,1.0,0.0
9923,620,3,1.0,0.0,1.0,1.0
9924,620,4,1.0,0.0,1.0,1.0
9925,620,5,1.0,0.0,1.0,1.0
9926,620,6,1.0,0.0,1.0,1.0
9927,620,7,1.0,0.0,1.0,1.0
9928,620,8,1.0,0.0,0.0,1.0
9929,620,9,1.0,0.0,1.0,1.0
9930,620,10,1.0,0.0,1.0,1.0
9931,620,11,1.0,0.0,1.0,0.0
9932,620,12,1.0,0.0,1.0,1.0
9933,620,13,1.0,0.0,1.0,0.0
9934,620,14,1.0,0.0,1.0,1.0
9935,620,15,1.0,0.0,1.0,0.0
9936,621,0,1.0,0.0,0.0,0.0
9937,621,1,1.0,1.0,0.0,0.0
9938,621,2,1.0,0.0,0.0,0.0
9939,621,3,1.0,0.0,0.0,1.0
9940,621,4,1.0,0.0,1.0,1.0
9941,621,5,1.0,0.0,0.0,0.0
9942,621,6,1.0,0.0,0.0,1.0
9943,621,7,1.0,0.0,1.0,0.0
9944,621,8,1.0,0.0,1.0,0.0
9945,621,9,1.0,0.0,0.0,1.0
9946,621,10,1.0,1.0,1.0,1.0
9947,621,11,1.0,0.0,0.0,1.0
9948,621,12,1.0,0.0,1.0,1.0
9949,621,13,1.0,0.0,1.0,0.0
9950,621,14,1.0,0.0,1.0,1.0
9951,621,15,1.0,0.0,1.0,0.0
9952,622,0,1.0,0.0,1.0,0.0
9953,622,1,1.0,0.0,1.0,1.0
9954,622,2,1.0,0.0,1.0,0.0
9955,622,3,1.0,0.0,1.0,1.0
9956,622,4,1.0,0.0,1.0,1.0
9957,622,5,1.0,0.0,1.0,1.0
9958,622,6,1.0,0.0,1.0,1.0
9959,622,7,1.0,0.0,1.0,0.0
9960,622,8,0.0,0.0,1.0,1.0
9961,622,9,1.0,0.0,0.0,1.0
9962,622,10,1.0,0.0,1.0,1.0
9963,622,11,1.0,0.0,1.0,0.0
9964,622,12,1.0,0.0,1.0,1.0
9965,622,13,1.0,0.0,1.0,1.0
9966,622,14,1.0,0.0,1.0,1.0
9967,622,15,1.0,0.0,0.0,1.0
9968,623,0,1.0,0.0,1.0,0.0
9969,623,1,1.0,0.0,1.0,0.0
9970,623,2,0.0,0.0,1.0,1.0
9971,623,3,1.0,0.0,1.0,1.0
9972,623,4,1.0,0.0,1.0,1.0
9973,623,5,1.0,0.0,1.0,1.0
9974,623,6,1.0,0.0,1.0,1.0
9975,623,7,1.0,0.0,1.0,0.0
9976,623,8,1.0,0.0,1.0,0.0
9977,623,9,1.0,0.0,1.0,1.0
9978,623,10,1.0,0.0,1.0,1.0
9979,623,11,1.0,0.0,1.0,0.0
9980,623,12,1.0,0.0,1.0,1.0
9981,623,13,1.0,0.0,1.0,1.0
9982,623,14,1.0,0.0,1.0,1.0
9983,623,15,1.0,0.0,1.0,0.0
9984,624,0,1.0,0.0,1.0,0.0
9985,624,1,1.0,0.0,1.0,0.0
9986,624,2,1.0,0.0,0.0,1.0
9987,624,3,1.0,1.0,1.0,1.0
9988,624,4,1.0,0.0,1.0,1.0
9989,624,5,1.0,1.0,1.0,1.0
9990,624,6,1.0,0.0,0.0,1.0
9991,624,7,1.0,0.0,1.0,1.0
9992,624,8,1.0,0.0,0.0,1.0
9993,624,9,1.0,0.0,1.0,1.0
9994,624,10,1.0,1.0,1.0,1.0
9995,624,11,0.0,1.0,0.0,1.0
9996,624,12,1.0,0.0,1.0,1.0
9997,624,13,1.0,0.0,1.0,1.0
9998,624,14,1.0,0.0,1.0,1.0
9999,624,15,1.0,0.0,1.0,0.0
10000,625,0,1.0,0.0,1.0,0.0
10001,625,1,1.0,0.0,1.0,0.0
10002,625,2,0.0,1.0,1.0,0.0
10003,625,3,0.0,1.0,0.0,1.0
10004,625,4,1.0,1.0,0.0,1.0
10005,625,5,0.0,1.0,1.0,1.0
10006,625,6,1.0,0.0,1.0,1.0
10007,625,7,0.0,1.0,1.0,1.0
10008,625,8,0.0,1.0,1.0,0.0
10009,625,9,0.0,1.0,1.0,0.0
10010,625,10,1.0,0.0,1.0,1.0
10011,625,11,1.0,0.0,1.0,0.0
10012,625,12,1.0,1.0,0.0,0.0
10013,625,13,0.0,1.0,1.0,1.0
10014,625,14,1.0,1.0,0.0,0.0
10015,625,15,0.0,1.0,1.0,1.0
10016,626,0,1.0,0.0,1.0,0.0
10017,626,1,1.0,0.0,1.0,0.0
10018,626,2,0.0,1.0,1.0,0.0
10019,626,3,1.0,0.0,0.0,1.0
10020,626,4,0.0,1.0,0.0,1.0
10021,626,5,1.0,0.0,1.0,1.0
10022,626,6,1.0,0.0,1.0,1.0
10023,626,7,1.0,0.0,1.0,1.0
10024,626,8,1.0,1.0,0.0,0.0
10025,626,9,1.0,0.0,1.0,1.0
10026,626,10,1.0,0.0,1.0,1.0
10027,626,11,1.0,0.0,1.0,0.0
10028,626,12,1.0,0.0,1.0,1.0
10029,626,13,1.0,0.0,1.0,0.0
10030,626,14,1.0,0.0,1.0,1.0
10031,626,15,1.0,0.0,1.0,0.0
10032,627,0,1.0,0.0,1.0,0.0
10033,627,1,1.0,0.0,1.0,0.0
10034,627,2,0.0,0.0,1.0,1.0
10035,627,3,1.0,0.0,1.0,1.0
10036,627,4,0.0,0.0,1.0,1.0
10037,627,5,0.0,0.0,1.0,1.0
10038,627,6,1.0,0.0,1.0,1.0
10039,627,7,1.0,0.0,1.0,1.0
10040,627,8,1.0,0.0,0.0,1.0
10041,627,9,1.0,0.0,1.0,1.0
10042,627,10,1.0,0.0,1.0,1.0
10043,627,11,1.0,0.0,1.0,0.0
10044,627,12,1.0,0.0,0.0,1.0
10045,627,13,1.0,0.0,1.0,1.0
10046,627,14,1.0,0.0,1.0,1.0
10047,627,15,1.0,0.0,1.0,0.0
10048,628,0,1.0,0.0,1.0,1.0
10049,628,1,1.0,0.0,1.0,0.0
10050,628,2,1.0,0.0,1.0,0.0
10051,628,3,1.0,0.0,1.0,1.0
10052,628,4,1.0,0.0,1.0,1.0
10053,628,5,1.0,0.0,1.0,1.0
10054,628,6,1.0,0.0,1.0,1.0
10055,628,7,1.0,0.0,1.0,0.0
10056,628,8,0.0,0.0,1.0,1.0
10057,628,9,1.0,0.0,1.0,1.0
10058,628,10,0.0,0.0,1.0,1.0
10059,628,11,1.0,0.0,0.0,1.0
10060,628,12,1.0,0.0,1.0,1.0
10061,628,13,1.0,0.0,1.0,1.0
10062,628,14,1.0,0.0,1.0,1.0
10063,628,15,1.0,0.0,0.0,1.0
10064,629,0,1.0,0.0,1.0,0.0
10065,629,1,1.0,0.0,1.0,1.0
10066,629,2,1.0,0.0,1.0,0.0
10067,629,3,1.0,0.0,1.0,1.0
10068,629,4,1.0,0.0,1.0,1.0
10069,629,5,1.0,0.0,1.0,1.0
10070,629,6,1.0,0.0,1.0,1.0
10071,629,7,1.0,0.0,1.0,1.0
10072,629,8,0.0,0.0,1.0,1.0
10073,629,9,1.0,0.0,1.0,1.0
10074,629,10,1.0,0.0,1.0,1.0
10075,629,11,0.0,0.0,1.0,1.0
10076,629,12,1.0,0.0,1.0,1.0
10077,629,13,1.0,0.0,1.0,1.0
10078,629,14,1.0,0.0,1.0,1.0
10079,629,15,1.0,0.0,1.0,0.0
10080,630,0,1.0,0.0,1.0,0.0
10081,630,1,1.0,0.0,1.0,0.0
10082,630,2,1.0,0.0,0.0,1.0
10083,630,3,1.0,0.0,0.0,1.0
10084,630,4,1.0,0.0,1.0,1.0
10085,630,5,1.0,0.0,1.0,1.0
10086,630,6,1.0,0.0,1.0,1.0
10087,630,7,1.0,0.0,1.0,0.0
10088,630,8,0.0,0.0,1.0,1.0
10089,630,9,1.0,0.0,1.0,1.0
10090,630,10,1.0,0.0,1.0,1.0
10091,630,11,1.0,0.0,1.0,0.0
10092,630,12,1.0,0.0,0.0,1.0
10093,630,13,1.0,0.0,1.0,0.0
10094,630,14,1.0,0.0,1.0,1.0
10095,630,15,1.0,0.0,1.0,0.0
10096,631,0,1.0,0.0,1.0,1.0
10097,631,1,1.0,0.0,1.0,0.0
10098,631,2,1.0,0.0,1.0,0.0
10099,631,3,1.0,0.0,1.0,1.0
10100,631,4,1.0,1.0,0.0,1.0
10101,631,5,1.0,1.0,1.0,1.0
10102,631,6,1.0,0.0,0.0,1.0
10103,631,7,1.0,1.0,0.0,0.0
10104,631,8,1.0,1.0,0.0,0.0
10105,631,9,1.0,0.0,1.0,1.0
10106,631,10,1.0,1.0,0.0,0.0
10107,631,11,1.0,0.0,0.0,1.0
10108,631,12,1.0,1.0,0.0,0.0
10109,631,13,1.0,1.0,0.0,1.0
10110,631,14,1.0,1.0,0.0,1.0
10111,631,15,1.0,0.0,0.0,1.0
10112,632,0,1.0,0.0,1.0,1.0
10113,632,1,1.0,0.0,1.0,1.0
10114,632,2,0.0,0.0,1.0,1.0
10115,632,3,1.0,0.0,1.0,1.0
10116,632,4,1.0,0.0,1.0,1.0
10117,632,5,1.0,0.0,1.0,1.0
10118,632,6,1.0,0.0,1.0,1.0
10119,632,7,1.0,0.0,1.0,0.0
10120,632,8,1.0,0.0,1.0,0.0
10121,632,9,1.0,0.0,1.0,1.0
10122,632,10,1.0,0.0,0.0,0.0
10123,632,11,1.0,0.0,1.0,0.0
10124,632,12,1.0,0.0,0.0,1.0
10125,632,13,1.0,0.0,1.0,0.0
10126,632,14,0.0,0.0,1.0,1.0
10127,632,15,1.0,0.0,1.0,0.0
10128,633,0,1.0,0.0,1.0,0.0
10129,633,1,1.0,0.0,1.0,0.0
10130,633,2,1.0,0.0,1.0,0.0
10131,633,3,1.0,0.0,1.0,1.0
10132,633,4,1.0,0.0,1.0,1.0
10133,633,5,1.0,0.0,1.0,1.0
10134,633,6,1.0,0.0,1.0,1.0
10135,633,7,1.0,0.0,1.0,0.0
10136,633,8,0.0,0.0,1.0,1.0
10137,633,9,1.0,0.0,1.0,1.0
10138,633,10,1.0,0.0,1.0,1.0
10139,633,11,1.0,0.0,1.0,0.0
10140,633,12,1.0,0.0,1.0,1.0
10141,633,13,1.0,0.0,1.0,0.0
10142,633,14,1.0,0.0,1.0,1.0
10143,633,15,1.0,0.0,1.0,0.0
10144,634,0,1.0,0.0,1.0,1.0
10145,634,1,1.0,0.0,1.0,0.0
10146,634,2,1.0,0.0,1.0,0.0
10147,634,3,1.0,0.0,1.0,1.0
10148,634,4,1.0,0.0,1.0,1.0
10149,634,5,1.0,0.0,1.0,1.0
10150,634,6,1.0,0.0,1.0,1.0
10151,634,7,1.0,0.0,1.0,1.0
10152,634,8,1.0,0.0,1.0,0.0
10153,634,9,1.0,0.0,1.0,1.0
10154,634,10,1.0,0.0,1.0,1.0
10155,634,11,1.0,0.0,1.0,0.0
10156,634,12,1.0,0.0,1.0,1.0
10157,634,13,1.0,0.0,1.0,1.0
10158,634,14,0.0,0.0,1.0,1.0
10159,634,15,0.0,0.0,1.0,1.0
10160,635,0,1.0,0.0,1.0,0.0
10161,635,1,1.0,0.0,1.0,0.0
10162,635,2,1.0,0.0,1.0,0.0
10163,635,3,1.0,0.0,1.0,1.0
10164,635,4,1.0,0.0,1.0,1.0
10165,635,5,1.0,0.0,1.0,1.0
10166,635,6,1.0,0.0,1.0,1.0
10167,635,7,1.0,0.0,1.0,0.0
10168,635,8,1.0,0.0,1.0,0.0
10169,635,9,1.0,0.0,1.0,1.0
10170,635,10,1.0,0.0,1.0,1.0
10171,635,11,1.0,0.0,1.0,0.0
10172,635,12,1.0,0.0,1.0,1.0
10173,635,13,1.0,0.0,1.0,0.0
10174,635,14,1.0,0.0,1.0,1.0
10175,635,15,0.0,0.0,1.0,1.0
10176,636,0,1.0,1.0,1.0,0.0
10177,636,1,1.0,0.0,1.0,0.0
10178,636,2,1.0,0.0,0.0,1.0
10179,636,3,1.0,0.0,0.0,1.0
10180,636,4,1.0,0.0,1.0,1.0
10181,636,5,1.0,1.0,1.0,1.0
10182,636,6,1.0,1.0,0.0,1.0
10183,636,7,1.0,1.0,0.0,1.0
10184,636,8,0.0,0.0,1.0,1.0
10185,636,9,1.0,1.0,0.0,0.0
10186,636,10,1.0,0.0,1.0,1.0
10187,636,11,1.0,0.0,1.0,0.0
10188,636,12,1.0,0.0,0.0,1.0
10189,636,13,1.0,1.0,1.0,1.0
10190,636,14,1.0,0.0,1.0,1.0
10191,636,15,1.0,0.0,0.0,1.0
10192,637,0,1.0,0.0,1.0,0.0
10193,637,1,1.0,0.0,1.0,0.0
10194,637,2,1.0,0.0,1.0,0.0
10195,637,3,1.0,0.0,1.0,1.0
10196,637,4,1.0,0.0,1.0,1.0
10197,637,5,0.0,0.0,1.0,1.0
10198,637,6,1.0,0.0,0.0,1.0
10199,637,7,1.0,0.0,1.0,0.0
10200,637,8,1.0,0.0,1.0,0.0
10201,637,9,1.0,0.0,1.0,1.0
10202,637,10,1.0,0.0,1.0,1.0
10203,637,11,1.0,0.0,1.0,0.0
10204,637,12,1.0,0.0,1.0,1.0
10205,637,13,1.0,0.0,1.0,0.0
10206,637,14,1.0,0.0,1.0,1.0
10207,637,15,1.0,0.0,1.0,0.0
10208,638,0,1.0,0.0,1.0,0.0
10209,638,1,1.0,0.0,1.0,0.0
10210,638,2,1.0,0.0,1.0,0.0
10211,638,3,1.0,0.0,0.0,1.0
10212,638,4,1.0,0.0,1.0,1.0
10213,638,5,0.0,0.0,1.0,1.0
10214,638,6,1.0,0.0,0.0,1.0
10215,638,7,1.0,0.0,1.0,0.0
10216,638,8,1.0,0.0,1.0,0.0
10217,638,9,1.0,0.0,1.0,1.0
10218,638,10,1.0,0.0,1.0,1.0
10219,638,11,1.0,0.0,0.0,1.0
10220,638,12,1.0,0.0,0.0,1.0
10221,638,13,1.0,0.0,1.0,0.0
10222,638,14,1.0,0.0,1.0,1.0
10223,638,15,0.0,0.0,1.0,1.0
10224,639,0,1.0,0.0,1.0,0.0
10225,639,1,1.0,0.0,1.0,0.0
10226,639,2,1.0,0.0,1.0,0.0
10227,639,3,1.0,0.0,1.0,1.0
10228,639,4,1.0,0.0,1.0,1.0
10229,639,5,0.0,0.0,1.0,1.0
10230,639,6,1.0,1.0,1.0,1.0
10231,639,7,1.0,0.0,1.0,1.0
10232,639,8,0.0,0.0,1.0,1.0
10233,639,9,1.0,0.0,1.0,1.0
10234,639,10,1.0,0.0,1.0,1.0
10235,639,11,0.0,0.0,1.0,0.0
10236,639,12,1.0,1.0,1.0,1.0
10237,639,13,1.0,0.0,1.0,0.0
